dataset_id,source,gas,property,T_K,P_bar,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,value,uncertainty,quality,tag
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,399,3.16,3.16,0,0,0,0,1008.45,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,499,3.16,3.16,0,0,0,0,1013.17,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,599,3.16,3.16,0,0,0,0,1017.78,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,684,3.16,3.16,0,0,0,0,1021.53,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,99,6,6,0,0,0,0,1078.2,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,199,6,6,0,0,0,0,1082.67,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,299,6,6,0,0,0,0,1087.01,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,399,6,6,0,0,0,0,1091.28,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,499,6,6,0,0,0,0,1095.39,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,599,6,6,0,0,0,0,1099.39,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_NaCl_T473K.txt,,rho,473,684,6,6,0,0,0,0,1102.68,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,9,0,1.06,1.06,0,0,0,1044.2,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,99,0,1.06,1.06,0,0,0,1047.96,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,199,0,1.06,1.06,0,0,0,1052.02,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,299,0,1.06,1.06,0,0,0,1056.08,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,399,0,1.06,1.06,0,0,0,1060,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,499,0,1.06,1.06,0,0,0,1063.86,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,599,0,1.06,1.06,0,0,0,1067.62,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,684,0,1.06,1.06,0,0,0,1070.84,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,9,0,3.15,3.15,0,0,0,1124.07,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,99,0,3.15,3.15,0,0,0,1127.47,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,199,0,3.15,3.15,0,0,0,1131.16,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,299,0,3.15,3.15,0,0,0,1134.81,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,399,0,3.15,3.15,0,0,0,1138.35,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,499,0,3.15,3.15,0,0,0,1141.9,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,599,0,3.15,3.15,0,0,0,1145.28,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,684,0,3.15,3.15,0,0,0,1148.2,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,9,0,4.49,4.49,0,0,0,1168.21,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,99,0,4.49,4.49,0,0,0,1171.42,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,199,0,4.49,4.49,0,0,0,1174.92,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,299,0,4.49,4.49,0,0,0,1178.38,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,399,0,4.49,4.49,0,0,0,1181.79,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,499,0,4.49,4.49,0,0,0,1185.09,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,599,0,4.49,4.49,0,0,0,1188.28,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T298K.txt,,rho,298,684,0,4.49,4.49,0,0,0,1191.12,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,9,0,1.06,1.06,0,0,0,1034.14,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,99,0,1.06,1.06,0,0,0,1037.83,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,199,0,1.06,1.06,0,0,0,1041.82,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,299,0,1.06,1.06,0,0,0,1045.67,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,399,0,1.06,1.06,0,0,0,1049.58,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,499,0,1.06,1.06,0,0,0,1053.35,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,599,0,1.06,1.06,0,0,0,1057.01,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,684,0,1.06,1.06,0,0,0,1060.07,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,9,0,3.15,3.15,0,0,0,1112.58,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,99,0,3.15,3.15,0,0,0,1115.91,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,199,0,3.15,3.15,0,0,0,1119.53,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,299,0,3.15,3.15,0,0,0,1123.11,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,399,0,3.15,3.15,0,0,0,1126.71,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,499,0,3.15,3.15,0,0,0,1130.16,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,599,0,3.15,3.15,0,0,0,1133.6,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,684,0,3.15,3.15,0,0,0,1136.35,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,9,0,4.49,4.49,0,0,0,1156.09,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,99,0,4.49,4.49,0,0,0,1159.3,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,199,0,4.49,4.49,0,0,0,1162.77,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,299,0,4.49,4.49,0,0,0,1166.16,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,399,0,4.49,4.49,0,0,0,1169.63,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,499,0,4.49,4.49,0,0,0,1172.93,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,599,0,4.49,4.49,0,0,0,1176.14,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T323K.txt,,rho,323,684,0,4.49,4.49,0,0,0,1178.8,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,9,0,1.06,1.06,0,0,0,1020.74,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,99,0,1.06,1.06,0,0,0,1024.46,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,199,0,1.06,1.06,0,0,0,1028.51,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,299,0,1.06,1.06,0,0,0,1032.5,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,399,0,1.06,1.06,0,0,0,1036.42,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,499,0,1.06,1.06,0,0,0,1040.18,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,599,0,1.06,1.06,0,0,0,1043.91,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,684,0,1.06,1.06,0,0,0,1047.14,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,9,0,3.15,3.15,0,0,0,1098.82,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,99,0,3.15,3.15,0,0,0,1102.28,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,199,0,3.15,3.15,0,0,0,1105.97,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,299,0,3.15,3.15,0,0,0,1109.59,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,399,0,3.15,3.15,0,0,0,1113.24,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,499,0,3.15,3.15,0,0,0,1116.68,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,599,0,3.15,3.15,0,0,0,1120.15,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,684,0,3.15,3.15,0,0,0,1123.07,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,9,0,4.49,4.49,0,0,0,1142.21,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,99,0,4.49,4.49,0,0,0,1145.43,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,199,0,4.49,4.49,0,0,0,1148.98,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,299,0,4.49,4.49,0,0,0,1152.52,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,399,0,4.49,4.49,0,0,0,1155.93,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,499,0,4.49,4.49,0,0,0,1159.38,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,599,0,4.49,4.49,0,0,0,1162.56,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T348K.txt,,rho,348,684,0,4.49,4.49,0,0,0,1165.39,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,9,0,1.06,1.06,0,0,0,1004.76,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,99,0,1.06,1.06,0,0,0,1008.64,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,199,0,1.06,1.06,0,0,0,1012.91,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,299,0,1.06,1.06,0,0,0,1017.11,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,399,0,1.06,1.06,0,0,0,1021.1,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,499,0,1.06,1.06,0,0,0,1025.08,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,599,0,1.06,1.06,0,0,0,1028.91,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,684,0,1.06,1.06,0,0,0,1032.17,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,9,0,3.15,3.15,0,0,0,1083.32,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,99,0,3.15,3.15,0,0,0,1086.89,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,199,0,3.15,3.15,0,0,0,1090.74,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,299,0,3.15,3.15,0,0,0,1094.53,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,399,0,3.15,3.15,0,0,0,1098.25,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,499,0,3.15,3.15,0,0,0,1101.91,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,599,0,3.15,3.15,0,0,0,1105.38,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,684,0,3.15,3.15,0,0,0,1108.37,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,9,0,4.49,4.49,0,0,0,1126.88,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,99,0,4.49,4.49,0,0,0,1130.26,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,199,0,4.49,4.49,0,0,0,1133.92,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,299,0,4.49,4.49,0,0,0,1137.58,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,399,0,4.49,4.49,0,0,0,1141.11,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,499,0,4.49,4.49,0,0,0,1144.58,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,599,0,4.49,4.49,0,0,0,1147.95,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T373K.txt,,rho,373,684,0,4.49,4.49,0,0,0,1150.77,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,9,0,1.06,1.06,0,0,0,986.31,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,99,0,1.06,1.06,0,0,0,990.53,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,199,0,1.06,1.06,0,0,0,995.11,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,299,0,1.06,1.06,0,0,0,999.53,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,399,0,1.06,1.06,0,0,0,1003.82,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,499,0,1.06,1.06,0,0,0,1008.02,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,599,0,1.06,1.06,0,0,0,1012.1,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,684,0,1.06,1.06,0,0,0,1015.46,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,9,0,3.15,3.15,0,0,0,1065.9,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,99,0,3.15,3.15,0,0,0,1069.71,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,199,0,3.15,3.15,0,0,0,1073.82,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,299,0,3.15,3.15,0,0,0,1077.73,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,399,0,3.15,3.15,0,0,0,1081.65,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,499,0,3.15,3.15,0,0,0,1085.49,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,599,0,3.15,3.15,0,0,0,1089.26,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,684,0,3.15,3.15,0,0,0,1092.3,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,9,0,4.49,4.49,0,0,0,1109.9,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,99,0,4.49,4.49,0,0,0,1113.48,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,199,0,4.49,4.49,0,0,0,1117.4,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,299,0,4.49,4.49,0,0,0,1121.12,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,399,0,4.49,4.49,0,0,0,1124.86,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,499,0,4.49,4.49,0,0,0,1128.56,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,599,0,4.49,4.49,0,0,0,1132.08,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T398K.txt,,rho,398,684,0,4.49,4.49,0,0,0,1135,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,9,0,1.06,1.06,0,0,0,965.57,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,99,0,1.06,1.06,0,0,0,970.25,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,199,0,1.06,1.06,0,0,0,975.13,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,299,0,1.06,1.06,0,0,0,979.97,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,399,0,1.06,1.06,0,0,0,984.63,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,499,0,1.06,1.06,0,0,0,989.18,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,599,0,1.06,1.06,0,0,0,993.52,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,684,0,1.06,1.06,0,0,0,997.11,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,9,0,3.15,3.15,0,0,0,1046.73,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,99,0,3.15,3.15,0,0,0,1050.87,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,199,0,3.15,3.15,0,0,0,1055.23,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,299,0,3.15,3.15,0,0,0,1059.51,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,399,0,3.15,3.15,0,0,0,1063.66,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,499,0,3.15,3.15,0,0,0,1067.79,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,599,0,3.15,3.15,0,0,0,1071.77,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,684,0,3.15,3.15,0,0,0,1075,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,9,0,4.49,4.49,0,0,0,1091.46,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,99,0,4.49,4.49,0,0,0,1095.41,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,199,0,4.49,4.49,0,0,0,1099.54,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,299,0,4.49,4.49,0,0,0,1103.53,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,399,0,4.49,4.49,0,0,0,1107.49,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,499,0,4.49,4.49,0,0,0,1111.34,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,599,0,4.49,4.49,0,0,0,1115.08,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T423K.txt,,rho,423,684,0,4.49,4.49,0,0,0,1118.18,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,9,0,1.06,1.06,0,0,0,942.89,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,99,0,1.06,1.06,0,0,0,948.08,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,199,0,1.06,1.06,0,0,0,953.62,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,299,0,1.06,1.06,0,0,0,958.88,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,399,0,1.06,1.06,0,0,0,963.97,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,499,0,1.06,1.06,0,0,0,968.88,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,599,0,1.06,1.06,0,0,0,973.66,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,684,0,1.06,1.06,0,0,0,977.57,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,9,0,3.15,3.15,0,0,0,1025.62,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,99,0,3.15,3.15,0,0,0,1030.11,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,199,0,3.15,3.15,0,0,0,1034.96,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,299,0,3.15,3.15,0,0,0,1039.57,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,399,0,3.15,3.15,0,0,0,1044.09,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,499,0,3.15,3.15,0,0,0,1048.45,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,599,0,3.15,3.15,0,0,0,1052.77,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,684,0,3.15,3.15,0,0,0,1056.27,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,9,0,4.49,4.49,0,0,0,1071.39,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,99,0,4.49,4.49,0,0,0,1075.5,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,199,0,4.49,4.49,0,0,0,1080.06,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,299,0,4.49,4.49,0,0,0,1084.38,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,399,0,4.49,4.49,0,0,0,1088.62,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,499,0,4.49,4.49,0,0,0,1092.74,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,599,0,4.49,4.49,0,0,0,1096.73,0.5,T,fit-eligible
rho_alghafri,ALGHAFRI(2012) / EXP_KCl_T448K.txt,,rho,448,684,0,4.49,4.49,0,0,0,1100.1,0.5,T,fit-eligible
